Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1615421402.552,0,1615421402,552000046,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.572,0,1615421402,572000027,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.592,0,1615421402,592000008,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.612,0,1615421402,611999989,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.632,0,1615421402,631999969,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.652,0,1615421402,651999950,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.672,0,1615421402,671999931,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.692,0,1615421402,691999912,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.712,0,1615421402,711999893,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.732,0,1615421402,732000113,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.752,0,1615421402,752000093,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.772,0,1615421402,772000074,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.792,0,1615421402,792000055,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.812,0,1615421402,812000036,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.832,0,1615421402,832000017,/vehicle_frd,0,0,32.885742884385046,-117.1182050073113,150.56793615282209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
