Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1615407444.783,0,1615407444,782999992,,0.0015057274690094167,-0.0021019548353349046,-0.7491731157267715,0.662369200101349,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018785106833887175,0.00033294910944002586,0.00010805086855414253,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.803,0,1615407444,802999973,,0.0015082020286358824,-0.002094929430165712,-0.7491731679201672,0.6623691576951515,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002202919296978132,0.0004472580449151299,5.499732533451719e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.823,0,1615407444,822999954,,0.0015015831829384436,-0.002091772579126032,-0.7491733482988944,0.6623689786924245,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003992008912909314,0.00019599206826652373,0.00025529716796626154,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.843,0,1615407444,842999935,,0.001489684800571494,-0.0020879061488575587,-0.7491734339901699,0.6623689208367834,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027909356741475896,0.00024487720371748896,0.00036771000706644974,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.863,0,1615407444,862999916,,0.0014942288069693828,-0.0020832220884974056,-0.7491735651879221,0.6623687769585918,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021278743181614635,0.0003555699157649411,0.0002016101875685273,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.883,0,1615407444,882999897,,0.0014967021461792134,-0.0020761976731408336,-0.7491735512053763,0.6623688092446934,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022415414556996787,0.00045080334840717675,0.0004337572494893586,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.903,0,1615407444,903000116,,0.0014942215374129087,-0.0020777234231919932,-0.7491737101869718,0.6623686302445648,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001642660667791145,0.00020714964067173206,0.00027882535896053666,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.923,0,1615407444,923000097,,0.0014893996185071055,-0.002081319005893832,-0.749173840735896,0.6623684821585328,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001351023083160283,-2.8958376273078223e-05,0.0004045561999430428,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.943,0,1615407444,943000078,,0.0014913299799310573,-0.002083115311584211,-0.7491739030399024,0.6623684016991215,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.609408599908672e-06,-1.5223347677034508e-05,0.00037454126062362223,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.963,0,1615407444,963000059,,0.0014958723005527625,-0.002078430961095517,-0.7491738494302005,0.6623684668073622,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0242670676367856e-05,0.00020865571316377025,0.0004561041224262426,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407444.983,0,1615407444,983000040,,0.001500143747725265,-0.002078157091552025,-0.7491739290796562,0.6623683679186299,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0615183630063915e-05,0.0002757999295863317,0.0001471351804023524,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.003,0,1615407445,3000021,,0.001506485684265937,-0.002080224337623307,-0.7491739801538047,0.6623682892682099,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002386783850915925,0.0002972492080991483,0.00039800144639852734,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.023,0,1615407445,23000002,,0.0015042770724293505,-0.00207733748913196,-0.7491740057632262,0.6623682743822557,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5628174428416947e-05,0.00019759781684717834,0.00035769767328857623,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.043,0,1615407445,42999983,,0.0015067512709088305,-0.0020703095832365005,-0.7491742866974734,0.6623679730105987,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001129280172838279,0.00035847075106573044,0.0004663643586565757,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.063,0,1615407445,62999964,,0.001506341323872681,-0.0020741740694120176,-0.7491743288742063,0.6623679141486462,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3959285412807746e-05,0.00017165977054054966,7.633668622869761e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.083,0,1615407445,82999945,,0.0015062038079136579,-0.0020736269449386645,-0.7491746485940342,0.662367554553654,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.545219169788025e-05,0.0001378464410969727,0.000146698471265978,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.103,0,1615407445,102999926,,0.001494557816362956,-0.002070091302714496,-0.7491745129971781,0.6623677453608178,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.705087693458443e-05,0.00020678989564256134,-3.211619149995737e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.123,0,1615407445,122999907,,0.0014938778371892771,-0.0020783668276825313,-0.7491745946763626,0.6623676285959671,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016803784564756722,-7.545459812673709e-05,0.00018930474354471864,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.143,0,1615407445,142999887,,0.0014960814239193257,-0.002075750709437046,-0.7491745098479385,0.6623677277717163,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.304464520645842e-05,6.687015094870316e-05,0.0003119569205186584,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.163,0,1615407445,163000107,,0.0015003540253248706,-0.002075475995390084,-0.749174214446599,0.6623680530834141,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001474524443160293,0.00016024829207611832,0.0006074268475506089,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.183,0,1615407445,183000088,,0.001497875161651757,-0.002076998914684308,-0.7491741886102027,0.6623680831424118,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.076494697265127e-05,-4.984836038596262e-05,0.0003152716771084859,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.203,0,1615407445,203000069,,0.0014886454325056184,-0.0020803200254979407,-0.7491742475317932,0.6623680268842536,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.890623586742229e-05,-0.0003336556700669124,0.00019097396803160842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.223,0,1615407445,223000050,,0.0014861684378278171,-0.00208184207793587,-0.7491743926558366,0.6623678635212424,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.585999751802268e-05,-0.0003061058722181629,-0.0001067151176209197,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.243,0,1615407445,243000031,,0.0014860317173621218,-0.002081294093433337,-0.7491743649141323,0.6623678969274842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.388316805430644e-05,-0.0001755287136697562,-0.0002782917970816591,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.263,0,1615407445,263000011,,0.0014882363182690966,-0.002078675108670463,-0.7491745862443016,0.6623676498653396,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.261437807756809e-05,1.2619961560667131e-06,-0.00028954678032103707,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.283,0,1615407445,282999992,,0.0014904393920119486,-0.0020760564444985957,-0.7491746944990305,0.662367530682432,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.180585614436882e-05,0.00012847314733630178,-0.0004296314273257402,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.303,0,1615407445,302999973,,0.0014908444485997136,-0.0020666860428880038,-0.7491748772125245,0.662367352414979,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002673718130567841,0.00029180478135829317,-0.0001513000422407402,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.323,0,1615407445,322999954,,0.0014930468049864929,-0.0020640688199242523,-0.749174690367289,0.6623675669477044,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018255926155772697,0.00032921012660593805,-0.00034130691154109867,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.343,0,1615407445,342999935,,0.001493450990489428,-0.0020546987358061298,-0.7491746909623539,0.6623675944962175,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00037454421475555696,0.0004235046034096273,-0.0005570982312721018,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.363,0,1615407445,362999916,,0.0014840836860681192,-0.0020496703727563037,-0.7491745300339853,0.6623678131486561,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025177966250386095,0.0005204901146355525,-0.0006648026398444969,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.383,0,1615407445,382999897,,0.0014880844750257225,-0.002053804796758675,-0.7491743984635945,0.662367940179145,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1273156468816037e-05,0.00033287787330879814,-0.0003608727248753899,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.403,0,1615407445,403000116,,0.001485332674842881,-0.0020597374563447613,-0.7491742908380529,0.6623680496640495,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001394673672647106,6.160994368627229e-06,-0.00016383941399219167,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.423,0,1615407445,423000097,,0.001476642814097444,-0.0020542357275877025,-0.7491742787357558,0.6623680998676907,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025440510697075607,-0.00010582901581463875,-0.0001369418248989214,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.443,0,1615407445,443000078,,0.0014832559419008706,-0.0020518883471228105,-0.7491744256400695,0.662367926210874,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.922600257810302e-05,0.00012680167132317205,0.00019919853519079968,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.463,0,1615407445,463000059,,0.0014831167028149582,-0.002051339368753991,-0.7491745330309503,0.6623678067580713,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.742437997699088e-05,7.456797561385653e-05,0.0003173721656386071,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.483,0,1615407445,483000040,,0.001489728933208975,-0.002048992159742537,-0.7491744123860002,0.662367935640703,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343896140109937e-05,0.0002665433921068733,0.00020490576214154604,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.503,0,1615407445,503000021,,0.0014857203018858033,-0.002039350221526477,-0.7491743550385619,0.662368039263983,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028057315188378826,0.00030136570399284156,0.00020973924166476878,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.523,0,1615407445,523000002,,0.0014876503654664122,-0.002041142798867453,-0.7491744532811699,0.6623679182926396,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011028044485763511,0.0002229496309259432,0.0001556665975807878,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.543,0,1615407445,542999983,,0.001489580923477323,-0.002042935827440963,-0.7491745791007951,0.6623677661171503,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4722895389776118e-06,0.00013762647577123818,0.00022142984999931368,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.563,0,1615407445,562999964,,0.001491782388530795,-0.0020403188644559887,-0.7491744556813751,0.6623679088231496,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6433151685571773e-05,0.000217891019892498,0.00011820264971357571,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.583,0,1615407445,582999945,,0.0014981235700305697,-0.0020423853285022366,-0.7491743305063397,0.6623680297223866,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016903069727911333,0.00027052427849466425,-4.066505899753248e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.603,0,1615407445,602999926,,0.0014953721734920964,-0.002048319716730373,-0.749174606302105,0.6623677056744892,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018477459197417204,-3.482948052030108e-05,5.874222132362409e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.623,0,1615407445,622999907,,0.0014909925673561592,-0.0020436366688694188,-0.749174497694982,0.6623678528535342,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017134510890177502,0.00033092379318637346,0.0002151166483805908,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.643,0,1615407445,642999887,,0.0014908516429106926,-0.0020430906097400974,-0.7491746215917396,0.6623677147212212,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.513862356490886e-05,0.00021962963322064898,0.00023784598583381528,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.663,0,1615407445,663000107,,0.0014886406976853507,-0.0020402035733809725,-0.7491747546160245,0.6623675781348843,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.6106614822404964e-05,0.00012522504693129318,0.0005938731594508568,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.683,0,1615407445,683000088,,0.0014864289640074385,-0.0020373167414634522,-0.7491747828362644,0.6623675600689288,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018922394586924298,6.215220522020935e-05,0.00026132963408975816,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.703,0,1615407445,703000069,,0.001486558369235062,-0.0020323601187520798,-0.7491747898805579,0.6623675670381095,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002213105718652961,0.00016826651254189,0.00036942742930068785,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.723,0,1615407445,723000050,,0.0014840757872394417,-0.002033884786908943,-0.7491747639904517,0.6623675972083647,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001624697154382413,2.3025531908996555e-05,-0.00011214584936971567,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.743,0,1615407445,743000031,,0.0014860049047216552,-0.002035680182632484,-0.7491748512072764,0.6623674887207045,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.27422313923423e-05,3.011942123395626e-05,-6.796539834855366e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.763,0,1615407445,763000011,,0.0014946856631277595,-0.0020356773865088705,-0.7491748151639561,0.6623675099643693,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001536206549790455,0.00023725919723754924,-5.022330094274672e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.783,0,1615407445,782999992,,0.0015010255793301015,-0.0020377437850422875,-0.7491748499548508,0.6623674499230796,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003097551826675276,0.00026068219397288965,-0.0003898380477786429,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.803,0,1615407445,802999973,,0.0015032258023015652,-0.0020351269135473683,-0.749174905738225,0.662367389884764,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019717606905423778,0.00027482108299670013,0.00016843983838252453,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.823,0,1615407445,822999954,,0.0015004725764120846,-0.0020410610740372484,-0.7491751898352725,0.6623670565381578,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002370675634543215,-3.092766064918656e-05,0.0001519776881054118,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.843,0,1615407445,842999935,,0.0015003303248065473,-0.0020405145126268427,-0.7491749910626028,0.6623672833676113,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013821945967127096,7.239352642660139e-06,0.0001851870259211988,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.863,0,1615407445,862999916,,0.0014937084428694686,-0.002037354039909681,-0.7491751544366801,0.6623671232770996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015289293367188765,-8.257172142531424e-05,0.0003093734879136052,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.883,0,1615407445,882999897,,0.001487174088309315,-0.0020391041918499755,-0.7491751456248598,0.6623671425616583,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011984844203562358,6.450581956936342e-05,0.00018722509546986125,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.903,0,1615407445,903000116,,0.0014802800026555859,-0.002040354969231366,-0.7491752658433627,0.6623670181789248,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.996408019817018e-05,-0.00013502023707869136,0.00019822787248179404,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.923,0,1615407445,923000097,,0.0014710446124190529,-0.0020436752225638163,-0.7491754733137371,0.6623667938570523,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00012345763346311342,-0.0004235592599257527,-0.00034941190888550743,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.943,0,1615407445,943000078,,0.001473242693292528,-0.002041057410766236,-0.7491755126081105,0.662366752599334,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.587717008164388e-05,-0.00016164089423228813,-0.0002788569072708271,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.963,0,1615407445,963000059,,0.0014730995736458195,-0.002040509584479657,-0.7491755178845355,0.6623667486375807,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.371830984937272e-05,-8.091935879233699e-05,-0.00029993677990879314,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407445.983,0,1615407445,983000040,,0.0014752970894164514,-0.0020378927567022516,-0.7491753944481697,0.6623668914167128,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5728292640395e-05,6.0773955896736815e-05,-0.0001112879521347935,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407446.003,0,1615407446,3000021,,0.0014772236373552068,-0.002039687171985256,-0.7491754650640285,0.6623668017289682,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.202182944125936e-05,9.719184877593872e-06,-0.00016735531306135361,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615407446.023,0,1615407446,23000002,,0.0014770795538794049,-0.0020391420705257795,-0.749175271764718,0.6623670223613709,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.068389386170026e-05,2.132450512596797e-05,-0.0002505365250988633,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
